MESE,ANNO,REGIONE,PROVINCIA,COD_ISTAT_COMUNE,COMUNE,RESIDENTI
1,2025,BASILICATA,POTENZA,076063,POTENZA,64319
1,2025,BASILICATA,POTENZA,076064,RAPOLLA,4172
1,2025,BASILICATA,POTENZA,076065,RAPONE,821
1,2025,BASILICATA,POTENZA,076066,RIONERO IN VULTURE,12613
1,2025,BASILICATA,POTENZA,076067,RIPACANDIDA,1549
1,2025,BASILICATA,POTENZA,076068,RIVELLO,2500
1,2025,BASILICATA,POTENZA,076069,ROCCANOVA,1284
1,2025,BASILICATA,POTENZA,076070,ROTONDA,3166
1,2025,BASILICATA,POTENZA,076071,RUOTI,3205
1,2025,BASILICATA,POTENZA,076072,RUVO DEL MONTE,960
1,2025,BASILICATA,POTENZA,076073,SAN CHIRICO NUOVO,1106
1,2025,BASILICATA,POTENZA,076074,SAN CHIRICO RAPARO,876
1,2025,BASILICATA,POTENZA,076075,SAN COSTANTINO ALBANESE,590
1,2025,BASILICATA,POTENZA,076076,SAN FELE,2552
1,2025,BASILICATA,POTENZA,076077,SAN MARTINO D'AGRI,637
1,2025,BASILICATA,POTENZA,076020,SAN PAOLO ALBANESE,208
1,2025,BASILICATA,POTENZA,076078,SAN SEVERINO LUCANO,1347
1,2025,BASILICATA,POTENZA,076079,SANT'ANGELO LE FRATTE,1344
1,2025,BASILICATA,POTENZA,076080,SANT'ARCANGELO,6008
1,2025,BASILICATA,POTENZA,076081,SARCONI,1459
1,2025,BASILICATA,POTENZA,076082,SASSO DI CASTALDA,723
1,2025,BASILICATA,POTENZA,076083,SATRIANO DI LUCANIA,2243
1,2025,BASILICATA,POTENZA,076084,SAVOIA DI LUCANIA,988
1,2025,BASILICATA,POTENZA,076085,SENISE,6532
1,2025,BASILICATA,POTENZA,076086,SPINOSO,1292
1,2025,BASILICATA,POTENZA,076087,TEANA,508
1,2025,BASILICATA,POTENZA,076088,TERRANOVA DI POLLINO,991
1,2025,BASILICATA,POTENZA,076089,TITO,7037
1,2025,BASILICATA,POTENZA,076090,TOLVE,2897
1,2025,BASILICATA,POTENZA,076091,TRAMUTOLA,2856
1,2025,BASILICATA,POTENZA,076092,TRECCHINA,2139
1,2025,BASILICATA,POTENZA,076093,TRIVIGNO,600
1,2025,BASILICATA,POTENZA,076094,VAGLIO BASILICATA,1805
1,2025,BASILICATA,POTENZA,076095,VENOSA,10808
1,2025,BASILICATA,POTENZA,076096,VIETRI DI POTENZA,2627
1,2025,BASILICATA,POTENZA,076097,VIGGIANELLO,2647
1,2025,BASILICATA,POTENZA,076098,VIGGIANO,3282
1,2025,CALABRIA,CATANZARO,079002,ALBI,770
1,2025,CALABRIA,CATANZARO,079003,AMARONI,1654
1,2025,CALABRIA,CATANZARO,079004,AMATO,787
1,2025,CALABRIA,CATANZARO,079005,ANDALI,594
1,2025,CALABRIA,CATANZARO,079007,ARGUSTO,410
1,2025,CALABRIA,CATANZARO,079008,BADOLATO,2834
1,2025,CALABRIA,CATANZARO,079009,BELCASTRO,1258
1,2025,CALABRIA,CATANZARO,079011,BORGIA,7290
1,2025,CALABRIA,CATANZARO,079012,BOTRICELLO,5107
1,2025,CALABRIA,CATANZARO,079017,CARAFFA DI CATANZARO,1697
1,2025,CALABRIA,CATANZARO,079018,CARDINALE,1805
1,2025,CALABRIA,CATANZARO,079020,CARLOPOLI,1340
1,2025,CALABRIA,CATANZARO,079023,CATANZARO,84095
1,2025,CALABRIA,CATANZARO,079024,CENADI,499
1,2025,CALABRIA,CATANZARO,079025,CENTRACHE,345
1,2025,CALABRIA,CATANZARO,079027,CERVA,1046
1,2025,CALABRIA,CATANZARO,079029,CHIARAVALLE CENTRALE,5111
1,2025,CALABRIA,CATANZARO,079030,CICALA,841
1,2025,CALABRIA,CATANZARO,079033,CONFLENTI,1333
1,2025,CALABRIA,CATANZARO,079034,CORTALE,1883
1,2025,CALABRIA,CATANZARO,079036,CROPANI,4942
1,2025,CALABRIA,CATANZARO,079039,CURINGA,6549
1,2025,CALABRIA,CATANZARO,079042,DAVOLI,5746
1,2025,CALABRIA,CATANZARO,079043,DECOLLATURA,2862
1,2025,CALABRIA,CATANZARO,079047,FALERNA,4110
1,2025,CALABRIA,CATANZARO,079048,FEROLETO ANTICO,1972
1,2025,CALABRIA,CATANZARO,079052,FOSSATO SERRALTA,537
1,2025,CALABRIA,CATANZARO,079055,GAGLIATO,414
1,2025,CALABRIA,CATANZARO,079056,GASPERINA,1893
1,2025,CALABRIA,CATANZARO,079058,GIMIGLIANO,2964
1,2025,CALABRIA,CATANZARO,079059,GIRIFALCO,5457
1,2025,CALABRIA,CATANZARO,079060,GIZZERIA,5632
1,2025,CALABRIA,CATANZARO,079061,GUARDAVALLE,4162
1,2025,CALABRIA,CATANZARO,079063,ISCA SULLO IONIO,1500
1,2025,CALABRIA,CATANZARO,079065,JACURSO,510
1,2025,CALABRIA,CATANZARO,079160,LAMEZIA TERME,68815
1,2025,CALABRIA,CATANZARO,079068,MAGISANO,1079
1,2025,CALABRIA,CATANZARO,079069,MAIDA,4727
1,2025,CALABRIA,CATANZARO,079071,MARCEDUSA,358
1,2025,CALABRIA,CATANZARO,079072,MARCELLINARA,2200
1,2025,CALABRIA,CATANZARO,079073,MARTIRANO,799
1,2025,CALABRIA,CATANZARO,079074,MARTIRANO LOMBARDO,925
1,2025,CALABRIA,CATANZARO,079077,MIGLIERINA,691
1,2025,CALABRIA,CATANZARO,079080,MONTAURO,1917
1,2025,CALABRIA,CATANZARO,079081,MONTEPAONE,5944
1,2025,CALABRIA,CATANZARO,079083,MOTTA SANTA LUCIA,812
1,2025,CALABRIA,CATANZARO,079087,NOCERA TERINESE,4841
1,2025,CALABRIA,CATANZARO,079088,OLIVADI,482
1,2025,CALABRIA,CATANZARO,079089,PALERMITI,1094
1,2025,CALABRIA,CATANZARO,079092,PENTONE,1814
1,2025,CALABRIA,CATANZARO,079094,PETRIZZI,997
1,2025,CALABRIA,CATANZARO,079095,PETRONÀ,2356
1,2025,CALABRIA,CATANZARO,079096,PIANOPOLI,2593
1,2025,CALABRIA,CATANZARO,079099,PLATANIA,1988
1,2025,CALABRIA,CATANZARO,079108,SAN FLORO,685
1,2025,CALABRIA,CATANZARO,079110,SAN MANGO D'AQUINO,1399
1,2025,CALABRIA,CATANZARO,079114,SAN PIETRO A MAIDA,3852
1,2025,CALABRIA,CATANZARO,079115,SAN PIETRO APOSTOLO,1537
1,2025,CALABRIA,CATANZARO,079116,SAN SOSTENE,1408
1,2025,CALABRIA,CATANZARO,079122,SAN VITO SULLO IONIO,1568
1,2025,CALABRIA,CATANZARO,079118,SANT'ANDREA APOSTOLO DELLO IONIO,1716
1,2025,CALABRIA,CATANZARO,079117,SANTA CATERINA DELLO IONIO,2004
1,2025,CALABRIA,CATANZARO,079123,SATRIANO,3396
1,2025,CALABRIA,CATANZARO,079126,SELLIA,468
1,2025,CALABRIA,CATANZARO,079127,SELLIA MARINA,7838
1,2025,CALABRIA,CATANZARO,079129,SERRASTRETTA,2896
1,2025,CALABRIA,CATANZARO,079130,SERSALE,4219
1,2025,CALABRIA,CATANZARO,079131,SETTINGIANO,3283
1,2025,CALABRIA,CATANZARO,079133,SIMERI CRICHI,4805
1,2025,CALABRIA,CATANZARO,079134,SORBO SAN BASILE,718
1,2025,CALABRIA,CATANZARO,079137,SOVERATO,8662
1,2025,CALABRIA,CATANZARO,079138,SOVERIA MANNELLI,2803
1,2025,CALABRIA,CATANZARO,079139,SOVERIA SIMERI,1451
1,2025,CALABRIA,CATANZARO,079142,SQUILLACE,3670
1,2025,CALABRIA,CATANZARO,079143,STALETTÌ,2470
1,2025,CALABRIA,CATANZARO,079146,TAVERNA,2500
1,2025,CALABRIA,CATANZARO,079147,TIRIOLO,3517
1,2025,CALABRIA,CATANZARO,079148,TORRE DI RUGGIERO,932
1,2025,CALABRIA,CATANZARO,079151,VALLEFIORITA,1493
1,2025,CALABRIA,CATANZARO,079157,ZAGARISE,1381
1,2025,CALABRIA,COSENZA,078001,ACQUAFORMOSA,931
1,2025,CALABRIA,COSENZA,078002,ACQUAPPESA,1760
1,2025,CALABRIA,COSENZA,078003,ACRI,18637
1,2025,CALABRIA,COSENZA,078004,AIELLO CALABRO,1411
1,2025,CALABRIA,COSENZA,078005,AIETA,717
1,2025,CALABRIA,COSENZA,078006,ALBIDONA,1087
1,2025,CALABRIA,COSENZA,078007,ALESSANDRIA DEL CARRETTO,349
1,2025,CALABRIA,COSENZA,078008,ALTILIA,682
1,2025,CALABRIA,COSENZA,078009,ALTOMONTE,4114
1,2025,CALABRIA,COSENZA,078010,AMANTEA,14138
1,2025,CALABRIA,COSENZA,078011,AMENDOLARA,2651
1,2025,CALABRIA,COSENZA,078012,APRIGLIANO,2530
1,2025,CALABRIA,COSENZA,078013,BELMONTE CALABRO,1800
1,2025,CALABRIA,COSENZA,078014,BELSITO,873
1,2025,CALABRIA,COSENZA,078015,BELVEDERE MARITTIMO,9172
1,2025,CALABRIA,COSENZA,078016,BIANCHI,1159
1,2025,CALABRIA,COSENZA,078017,BISIGNANO,9748
1,2025,CALABRIA,COSENZA,078018,BOCCHIGLIERO,1066
1,2025,CALABRIA,COSENZA,078019,BONIFATI,2575
1,2025,CALABRIA,COSENZA,078020,BUONVICINO,2007
1,2025,CALABRIA,COSENZA,078021,CALOPEZZATI,1265
1,2025,CALABRIA,COSENZA,078022,CALOVETO,1079
1,2025,CALABRIA,COSENZA,078023,CAMPANA,1410
1,2025,CALABRIA,COSENZA,078024,CANNA,600
1,2025,CALABRIA,COSENZA,078025,CARIATI,7892
1,2025,CALABRIA,COSENZA,078026,CAROLEI,3065
1,2025,CALABRIA,COSENZA,078027,CARPANZANO,186
1,2025,CALABRIA,COSENZA,078156,CASALI DEL MANCO,9427
1,2025,CALABRIA,COSENZA,078029,CASSANO ALL'IONIO,16975
1,2025,CALABRIA,COSENZA,078030,CASTIGLIONE COSENTINO,2845
1,2025,CALABRIA,COSENZA,078031,CASTROLIBERO,9222
1,2025,CALABRIA,COSENZA,078032,CASTROREGIO,207
1,2025,CALABRIA,COSENZA,078033,CASTROVILLARI,20769
1,2025,CALABRIA,COSENZA,078034,CELICO,2644
1,2025,CALABRIA,COSENZA,078035,CELLARA,479
1,2025,CALABRIA,COSENZA,078036,CERCHIARA DI CALABRIA,2150
1,2025,CALABRIA,COSENZA,078037,CERISANO,2949
1,2025,CALABRIA,COSENZA,078038,CERVICATI,770
1,2025,CALABRIA,COSENZA,078039,CERZETO,1250
1,2025,CALABRIA,COSENZA,078040,CETRARO,9516
1,2025,CALABRIA,COSENZA,078041,CIVITA,800
1,2025,CALABRIA,COSENZA,078042,CLETO,1342
1,2025,CALABRIA,COSENZA,078043,COLOSIMI,1092
1,2025,CALABRIA,COSENZA,078157,CORIGLIANO-ROSSANO,77424
1,2025,CALABRIA,COSENZA,078045,COSENZA,64915
1,2025,CALABRIA,COSENZA,078046,CROPALATI,972
1,2025,CALABRIA,COSENZA,078047,CROSIA,10032
1,2025,CALABRIA,COSENZA,078048,DIAMANTE,5076
1,2025,CALABRIA,COSENZA,078049,DIPIGNANO,4111
1,2025,CALABRIA,COSENZA,078050,DOMANICO,932
1,2025,CALABRIA,COSENZA,078051,FAGNANO CASTELLO,3359
1,2025,CALABRIA,COSENZA,078052,FALCONARA ALBANESE,1535
1,2025,CALABRIA,COSENZA,078053,FIGLINE VEGLIATURO,1105
1,2025,CALABRIA,COSENZA,078054,FIRMO,1843
1,2025,CALABRIA,COSENZA,078055,FIUMEFREDDO BRUZIO,3921
1,2025,CALABRIA,COSENZA,078056,FRANCAVILLA MARITTIMA,2765
1,2025,CALABRIA,COSENZA,078057,FRASCINETO,1855
1,2025,CALABRIA,COSENZA,078058,FUSCALDO,8143
1,2025,CALABRIA,COSENZA,078059,GRIMALDI,1549
1,2025,CALABRIA,COSENZA,078060,GRISOLIA,2211
1,2025,CALABRIA,COSENZA,078061,GUARDIA PIEMONTESE,1829
1,2025,CALABRIA,COSENZA,078062,LAGO,2433
1,2025,CALABRIA,COSENZA,078063,LAINO BORGO,1686
1,2025,CALABRIA,COSENZA,078064,LAINO CASTELLO,758
1,2025,CALABRIA,COSENZA,078065,LAPPANO,869
1,2025,CALABRIA,COSENZA,078066,LATTARICO,3732
1,2025,CALABRIA,COSENZA,078067,LONGOBARDI,3253
1,2025,CALABRIA,COSENZA,078068,LONGOBUCCO,2493
1,2025,CALABRIA,COSENZA,078069,LUNGRO,2104
1,2025,CALABRIA,COSENZA,078070,LUZZI,8887
1,2025,CALABRIA,COSENZA,078071,MAIERÀ,1116
1,2025,CALABRIA,COSENZA,078072,MALITO,691
1,2025,CALABRIA,COSENZA,078073,MALVITO,1616
1,2025,CALABRIA,COSENZA,078074,MANDATORICCIO,2598
1,2025,CALABRIA,COSENZA,078075,MANGONE,1932
1,2025,CALABRIA,COSENZA,078076,MARANO MARCHESATO,3377
1,2025,CALABRIA,COSENZA,078077,MARANO PRINCIPATO,3052
1,2025,CALABRIA,COSENZA,078078,MARZI,946
1,2025,CALABRIA,COSENZA,078079,MENDICINO,9060
1,2025,CALABRIA,COSENZA,078080,MONGRASSANO,1464
1,2025,CALABRIA,COSENZA,078081,MONTALTO UFFUGO,20517
1,2025,CALABRIA,COSENZA,078082,MONTEGIORDANO,1546
1,2025,CALABRIA,COSENZA,078083,MORANO CALABRO,3917
1,2025,CALABRIA,COSENZA,078084,MORMANNO,2539
1,2025,CALABRIA,COSENZA,078085,MOTTAFOLLONE,1062
1,2025,CALABRIA,COSENZA,078086,NOCARA,295
1,2025,CALABRIA,COSENZA,078087,ORIOLO,1821
1,2025,CALABRIA,COSENZA,078088,ORSOMARSO,1071
1,2025,CALABRIA,COSENZA,078089,PALUDI,964
1,2025,CALABRIA,COSENZA,078090,PANETTIERI,313
1,2025,CALABRIA,COSENZA,078091,PAOLA,15420
1,2025,CALABRIA,COSENZA,078092,PAPASIDERO,593
1,2025,CALABRIA,COSENZA,078093,PARENTI,1960
1,2025,CALABRIA,COSENZA,078094,PATERNO CALABRO,1351
1,2025,CALABRIA,COSENZA,078096,PEDIVIGLIANO,720
1,2025,CALABRIA,COSENZA,078097,PIANE CRATI,1304
1,2025,CALABRIA,COSENZA,078098,PIETRAFITTA,1128
1,2025,CALABRIA,COSENZA,078099,PIETRAPAOLA,1023
1,2025,CALABRIA,COSENZA,078100,PLATACI,642
1,2025,CALABRIA,COSENZA,078101,PRAIA A MARE,6443
1,2025,CALABRIA,COSENZA,078102,RENDE,38013
1,2025,CALABRIA,COSENZA,078103,ROCCA IMPERIALE,3162
1,2025,CALABRIA,COSENZA,078104,ROGGIANO GRAVINA,6887
1,2025,CALABRIA,COSENZA,078105,ROGLIANO,5268
1,2025,CALABRIA,COSENZA,078106,ROSE,4203
1,2025,CALABRIA,COSENZA,078107,ROSETO CAPO SPULICO,1927
1,2025,CALABRIA,COSENZA,078109,ROTA GRECA,945
1,2025,CALABRIA,COSENZA,078110,ROVITO,2964
1,2025,CALABRIA,COSENZA,078111,SAN BASILE,910
1,2025,CALABRIA,COSENZA,078112,SAN BENEDETTO ULLANO,1378
1,2025,CALABRIA,COSENZA,078113,SAN COSMO ALBANESE,550
1,2025,CALABRIA,COSENZA,078114,SAN DEMETRIO CORONE,3103
1,2025,CALABRIA,COSENZA,078115,SAN DONATO DI NINEA,1088
1,2025,CALABRIA,COSENZA,078116,SAN FILI,2468
1,2025,CALABRIA,COSENZA,078118,SAN GIORGIO ALBANESE,1291
1,2025,CALABRIA,COSENZA,078119,SAN GIOVANNI IN FIORE,15664
1,2025,CALABRIA,COSENZA,078120,SAN LORENZO BELLIZZI,507
1,2025,CALABRIA,COSENZA,078121,SAN LORENZO DEL VALLO,3079
1,2025,CALABRIA,COSENZA,078122,SAN LUCIDO,7984
1,2025,CALABRIA,COSENZA,078123,SAN MARCO ARGENTANO,6929
1,2025,CALABRIA,COSENZA,078124,SAN MARTINO DI FINITA,948
1,2025,CALABRIA,COSENZA,078125,SAN NICOLA ARCELLA,2037
1,2025,CALABRIA,COSENZA,078126,SAN PIETRO IN AMANTEA,454
1,2025,CALABRIA,COSENZA,078127,SAN PIETRO IN GUARANO,3342
1,2025,CALABRIA,COSENZA,078128,SAN SOSTI,1993
1,2025,CALABRIA,COSENZA,078135,SAN VINCENZO LA COSTA,1999
1,2025,CALABRIA,COSENZA,078117,SANGINETO,1226
1,2025,CALABRIA,COSENZA,078131,SANT'AGATA DI ESARO,1709
1,2025,CALABRIA,COSENZA,078129,SANTA CATERINA ALBANESE,1143
1,2025,CALABRIA,COSENZA,078130,SANTA DOMENICA TALAO,1159
1,2025,CALABRIA,COSENZA,078132,SANTA MARIA DEL CEDRO,5219
1,2025,CALABRIA,COSENZA,078133,SANTA SOFIA D'EPIRO,2248
1,2025,CALABRIA,COSENZA,078134,SANTO STEFANO DI ROGLIANO,1748
1,2025,CALABRIA,COSENZA,078136,SARACENA,3307
1,2025,CALABRIA,COSENZA,078137,SCALA COELI,757
1,2025,CALABRIA,COSENZA,078138,SCALEA,11923
1,2025,CALABRIA,COSENZA,078139,SCIGLIANO,1139
1,2025,CALABRIA,COSENZA,078140,SERRA D'AIELLO,540
1,2025,CALABRIA,COSENZA,078142,SPEZZANO ALBANESE,6610
1,2025,CALABRIA,COSENZA,078143,SPEZZANO DELLA SILA,4371
1,2025,CALABRIA,COSENZA,078145,TARSIA,1871
1,2025,CALABRIA,COSENZA,078146,TERRANOVA DA SIBARI,4606
1,2025,CALABRIA,COSENZA,078147,TERRAVECCHIA,562
1,2025,CALABRIA,COSENZA,078148,TORANO CASTELLO,4308
1,2025,CALABRIA,COSENZA,078149,TORTORA,6033
1,2025,CALABRIA,COSENZA,078150,TREBISACCE,8748
1,2025,CALABRIA,COSENZA,078152,VACCARIZZO ALBANESE,1024
1,2025,CALABRIA,COSENZA,078153,VERBICARO,2574
1,2025,CALABRIA,COSENZA,078154,VILLAPIANA,5625
1,2025,CALABRIA,COSENZA,078155,ZUMPANO,2618
1,2025,CALABRIA,CROTONE,101001,BELVEDERE DI SPINELLO,1970
1,2025,CALABRIA,CROTONE,101002,CACCURI,1537
1,2025,CALABRIA,CROTONE,101003,CARFIZZI,528
1,2025,CALABRIA,CROTONE,101004,CASABONA,2208
1,2025,CALABRIA,CROTONE,101005,CASTELSILANO,902
1,2025,CALABRIA,CROTONE,101006,CERENZIA,1008
1,2025,CALABRIA,CROTONE,101007,CIRÒ,2391
1,2025,CALABRIA,CROTONE,101008,CIRÒ MARINA,14487
1,2025,CALABRIA,CROTONE,101009,COTRONEI,5267
1,2025,CALABRIA,CROTONE,101010,CROTONE,59036
1,2025,CALABRIA,CROTONE,101011,CRUCOLI,2855
1,2025,CALABRIA,CROTONE,101012,CUTRO,9529
1,2025,CALABRIA,CROTONE,101013,ISOLA DI CAPO RIZZUTO,18831
1,2025,CALABRIA,CROTONE,101014,MELISSA,3339
1,2025,CALABRIA,CROTONE,101015,MESORACA,5813
1,2025,CALABRIA,CROTONE,101016,PALLAGORIO,905
1,2025,CALABRIA,CROTONE,101017,PETILIA POLICASTRO,8545
1,2025,CALABRIA,CROTONE,101019,ROCCA DI NETO,5390
1,2025,CALABRIA,CROTONE,101018,ROCCABERNARDA,3142
1,2025,CALABRIA,CROTONE,101020,SAN MAURO MARCHESATO,1927
1,2025,CALABRIA,CROTONE,101021,SAN NICOLA DELL'ALTO,668
1,2025,CALABRIA,CROTONE,101022,SANTA SEVERINA,1875
1,2025,CALABRIA,CROTONE,101023,SAVELLI,1034
1,2025,CALABRIA,CROTONE,101024,SCANDALE,2865
1,2025,CALABRIA,CROTONE,101025,STRONGOLI,6300
1,2025,CALABRIA,CROTONE,101026,UMBRIATICO,708
1,2025,CALABRIA,CROTONE,101027,VERZINO,1556
1,2025,CALABRIA,REGGIO DI CALABRIA,080001,AFRICO,2705
1,2025,CALABRIA,REGGIO DI CALABRIA,080002,AGNANA CALABRA,458
1,2025,CALABRIA,REGGIO DI CALABRIA,080003,ANOIA,2016
1,2025,CALABRIA,REGGIO DI CALABRIA,080004,ANTONIMINA,1166
1,2025,CALABRIA,REGGIO DI CALABRIA,080005,ARDORE,5022
1,2025,CALABRIA,REGGIO DI CALABRIA,080006,BAGALADI,923
1,2025,CALABRIA,REGGIO DI CALABRIA,080007,BAGNARA CALABRA,9351
1,2025,CALABRIA,REGGIO DI CALABRIA,080008,BENESTARE,2519
1,2025,CALABRIA,REGGIO DI CALABRIA,080009,BIANCO,4362
1,2025,CALABRIA,REGGIO DI CALABRIA,080010,BIVONGI,1176
1,2025,CALABRIA,REGGIO DI CALABRIA,080011,BOVA,464
1,2025,CALABRIA,REGGIO DI CALABRIA,080013,BOVA MARINA,4136
1,2025,CALABRIA,REGGIO DI CALABRIA,080012,BOVALINO,8925
1,2025,CALABRIA,REGGIO DI CALABRIA,080014,BRANCALEONE,3249
1,2025,CALABRIA,REGGIO DI CALABRIA,080015,BRUZZANO ZEFFIRIO,1041
1,2025,CALABRIA,REGGIO DI CALABRIA,080016,CALANNA,735
1,2025,CALABRIA,REGGIO DI CALABRIA,080017,CAMINI,807
1,2025,CALABRIA,REGGIO DI CALABRIA,080018,CAMPO CALABRO,4509
1,2025,CALABRIA,REGGIO DI CALABRIA,080019,CANDIDONI,412
1,2025,CALABRIA,REGGIO DI CALABRIA,080020,CANOLO,685
1,2025,CALABRIA,REGGIO DI CALABRIA,080021,CARAFFA DEL BIANCO,441
1,2025,CALABRIA,REGGIO DI CALABRIA,080022,CARDETO,1274
1,2025,CALABRIA,REGGIO DI CALABRIA,080023,CARERI,2093
1,2025,CALABRIA,REGGIO DI CALABRIA,080024,CASIGNANA,699
1,2025,CALABRIA,REGGIO DI CALABRIA,080025,CAULONIA,6949
1,2025,CALABRIA,REGGIO DI CALABRIA,080026,CIMINÀ,510
1,2025,CALABRIA,REGGIO DI CALABRIA,080027,CINQUEFRONDI,6306
1,2025,CALABRIA,REGGIO DI CALABRIA,080028,CITTANOVA,9738
1,2025,CALABRIA,REGGIO DI CALABRIA,080029,CONDOFURI,4604
1,2025,CALABRIA,REGGIO DI CALABRIA,080030,COSOLETO,750
1,2025,CALABRIA,REGGIO DI CALABRIA,080031,DELIANUOVA,3084
1,2025,CALABRIA,REGGIO DI CALABRIA,080032,FEROLETO DELLA CHIESA,1518
1,2025,CALABRIA,REGGIO DI CALABRIA,080033,FERRUZZANO,713
1,2025,CALABRIA,REGGIO DI CALABRIA,080034,FIUMARA,815
1,2025,CALABRIA,REGGIO DI CALABRIA,080035,GALATRO,1426
1,2025,CALABRIA,REGGIO DI CALABRIA,080036,GERACE,2322
1,2025,CALABRIA,REGGIO DI CALABRIA,080037,GIFFONE,1597
1,2025,CALABRIA,REGGIO DI CALABRIA,080038,GIOIA TAURO,19786
1,2025,CALABRIA,REGGIO DI CALABRIA,080039,GIOIOSA IONICA,6996
1,2025,CALABRIA,REGGIO DI CALABRIA,080040,GROTTERIA,2952
1,2025,CALABRIA,REGGIO DI CALABRIA,080041,LAGANADI,328
1,2025,CALABRIA,REGGIO DI CALABRIA,080042,LAUREANA DI BORRELLO,4640
1,2025,CALABRIA,REGGIO DI CALABRIA,080043,LOCRI,12069
1,2025,CALABRIA,REGGIO DI CALABRIA,080044,MAMMOLA,2453
1,2025,CALABRIA,REGGIO DI CALABRIA,080045,MARINA DI GIOIOSA IONICA,6406
1,2025,CALABRIA,REGGIO DI CALABRIA,080046,MAROPATI,1319
1,2025,CALABRIA,REGGIO DI CALABRIA,080047,MARTONE,486
1,2025,CALABRIA,REGGIO DI CALABRIA,080049,MELICUCCO,4896
1,2025,CALABRIA,REGGIO DI CALABRIA,080048,MELICUCCÀ,798
1,2025,CALABRIA,REGGIO DI CALABRIA,080050,MELITO DI PORTO SALVO,10501
1,2025,CALABRIA,REGGIO DI CALABRIA,080051,MOLOCHIO,2222
1,2025,CALABRIA,REGGIO DI CALABRIA,080052,MONASTERACE,3460
1,2025,CALABRIA,REGGIO DI CALABRIA,080053,MONTEBELLO JONICO,5607
1,2025,CALABRIA,REGGIO DI CALABRIA,080054,MOTTA SAN GIOVANNI,5582
1,2025,CALABRIA,REGGIO DI CALABRIA,080055,OPPIDO MAMERTINA,4811
1,2025,CALABRIA,REGGIO DI CALABRIA,080056,PALIZZI,1888
1,2025,CALABRIA,REGGIO DI CALABRIA,080057,PALMI,18547
1,2025,CALABRIA,REGGIO DI CALABRIA,080058,PAZZANO,490
1,2025,CALABRIA,REGGIO DI CALABRIA,080059,PLACANICA,1013
1,2025,CALABRIA,REGGIO DI CALABRIA,080060,PLATÌ,3730
1,2025,CALABRIA,REGGIO DI CALABRIA,080061,POLISTENA,10028
1,2025,CALABRIA,REGGIO DI CALABRIA,080062,PORTIGLIOLA,1044
1,2025,CALABRIA,REGGIO DI CALABRIA,080063,REGGIO DI CALABRIA,171831
1,2025,CALABRIA,REGGIO DI CALABRIA,080064,RIACE,1835
1,2025,CALABRIA,REGGIO DI CALABRIA,080065,RIZZICONI,7748
1,2025,CALABRIA,REGGIO DI CALABRIA,080066,ROCCAFORTE DEL GRECO,300
1,2025,CALABRIA,REGGIO DI CALABRIA,080067,ROCCELLA IONICA,6237
1,2025,CALABRIA,REGGIO DI CALABRIA,080068,ROGHUDI,928
1,2025,CALABRIA,REGGIO DI CALABRIA,080069,ROSARNO,14518
1,2025,CALABRIA,REGGIO DI CALABRIA,080070,SAMO,685
1,2025,CALABRIA,REGGIO DI CALABRIA,080097,SAN FERDINANDO,4510
1,2025,CALABRIA,REGGIO DI CALABRIA,080071,SAN GIORGIO MORGETO,2968
1,2025,CALABRIA,REGGIO DI CALABRIA,080072,SAN GIOVANNI DI GERACE,398
1,2025,CALABRIA,REGGIO DI CALABRIA,080073,SAN LORENZO,2188
1,2025,CALABRIA,REGGIO DI CALABRIA,080074,SAN LUCA,3354
1,2025,CALABRIA,REGGIO DI CALABRIA,080075,SAN PIETRO DI CARIDÀ,949
1,2025,CALABRIA,REGGIO DI CALABRIA,080076,SAN PROCOPIO,468
1,2025,CALABRIA,REGGIO DI CALABRIA,080077,SAN ROBERTO,1522
1,2025,CALABRIA,REGGIO DI CALABRIA,080079,SANT'AGATA DEL BIANCO,535
1,2025,CALABRIA,REGGIO DI CALABRIA,080080,SANT'ALESSIO IN ASPROMONTE,309
1,2025,CALABRIA,REGGIO DI CALABRIA,080081,SANT'EUFEMIA D'ASPROMONTE,3723
1,2025,CALABRIA,REGGIO DI CALABRIA,080082,SANT'ILARIO DELLO IONIO,1337
1,2025,CALABRIA,REGGIO DI CALABRIA,080078,SANTA CRISTINA D'ASPROMONTE,726
1,2025,CALABRIA,REGGIO DI CALABRIA,080083,SANTO STEFANO IN ASPROMONTE,1025
1,2025,CALABRIA,REGGIO DI CALABRIA,080084,SCIDO,805
1,2025,CALABRIA,REGGIO DI CALABRIA,080085,SCILLA,4518
1,2025,CALABRIA,REGGIO DI CALABRIA,080086,SEMINARA,2506
1,2025,CALABRIA,REGGIO DI CALABRIA,080087,SERRATA,793
1,2025,CALABRIA,REGGIO DI CALABRIA,080088,SIDERNO,17990
1,2025,CALABRIA,REGGIO DI CALABRIA,080089,SINOPOLI,1819
1,2025,CALABRIA,REGGIO DI CALABRIA,080090,STAITI,167
1,2025,CALABRIA,REGGIO DI CALABRIA,080091,STIGNANO,1173
1,2025,CALABRIA,REGGIO DI CALABRIA,080092,STILO,2338
1,2025,CALABRIA,REGGIO DI CALABRIA,080093,TAURIANOVA,14884
1,2025,CALABRIA,REGGIO DI CALABRIA,080094,TERRANOVA SAPPO MINULIO,415
1,2025,CALABRIA,REGGIO DI CALABRIA,080095,VARAPODIO,2070
